date,open,high,low,close,volume
2025-01-22,2535.8,2552.57,2526.89,2547.06,583737.0
2025-01-23,2541.24,2541.6,2515.49,2515.49,609742.0
2025-01-24,2529.29,2542.83,2522.64,2536.8,602015.0
2025-01-31,2534.33,2537.98,2496.95,2517.37,454403.0
2025-02-03,2468.74,2468.74,2437.61,2453.95,522848.0
2025-02-04,2481.44,2508.35,2471.63,2481.69,479377.0
2025-02-05,2503.94,2514.71,2498.74,2509.27,437344.0
2025-02-06,2521.82,2536.75,2515.34,2536.75,479697.0
2025-02-07,2532.09,2537.63,2519.01,2521.92,419872.0
2025-02-10,2510.64,2527.33,2499.18,2521.27,393564.0
2025-02-11,2532.87,2549.44,2527.74,2539.05,451093.0
2025-02-12,2534.71,2549.58,2528.74,2548.39,464894.0
2025-02-13,2558.95,2583.74,2555.98,2583.17,680342.0
2025-02-14,2588.2,2600.57,2582.84,2591.05,499365.0
2025-02-17,2595.99,2612.8,2592.57,2610.42,366340.0
2025-02-18,2613.25,2628.47,2605.15,2626.81,421993.0
2025-02-19,2633.91,2680.7,2633.91,2671.52,525799.0
2025-02-20,2661.72,2667.59,2645.53,2654.06,529303.0
2025-02-21,2653.76,2656.04,2638.44,2654.58,444704.0
2025-02-24,2636.12,2645.27,2626.88,2645.27,536354.0
2025-02-25,2617.64,2641.49,2617.12,2630.29,410285.0
2025-02-26,2629.86,2648.06,2620.16,2641.09,386763.0
2025-02-27,2637.63,2638.47,2610.47,2621.75,513910.0
2025-02-28,2585.61,2586.78,2531.24,2532.78,588572.0
2025-03-04,2522.2,2548.78,2513.31,2528.92,484081.0
2025-03-05,2548.45,2561.47,2535.18,2558.13,569412.0
2025-03-06,2573.55,2583.65,2565.57,2576.16,609616.0
2025-03-07,2553.44,2575.48,2541.49,2563.48,567191.0
2025-03-10,2555.4,2579.76,2549.99,2570.39,435695.0
2025-03-11,2516.69,2547.88,2505.91,2537.6,399016.0
2025-03-12,2552.6,2579.69,2541.66,2574.82,401645.0
2025-03-13,2598.06,2600.07,2561.02,2573.64,427292.0
2025-03-14,2565.18,2576.74,2559.24,2566.36,362329.0
2025-03-17,2588.32,2610.69,2587.52,2610.69,396574.0
2025-03-18,2627.27,2638.56,2606.91,2612.34,555527.0
2025-03-19,2613.48,2642.83,2613.48,2628.62,653327.0
2025-03-20,2648.16,2650.72,2629.2,2637.1,455019.0
2025-03-21,2633.9,2645.82,2617.78,2643.13,497529.0
2025-03-24,2636.43,2648.82,2629.38,2632.07,372432.0
2025-03-25,2653.04,2654.63,2612.74,2615.81,439279.0
2025-03-26,2628.09,2649.15,2618.05,2643.94,507916.0
2025-03-27,2620.28,2633.03,2603.41,2607.15,403314.0
2025-03-28,2592.63,2592.63,2549.26,2557.98,513562.0
2025-03-31,2513.44,2514.22,2479.46,2481.12,391593.0
2025-04-01,2511.24,2530.61,2494.43,2521.39,453394.0
2025-04-02,2525.62,2532.15,2499.83,2505.86,515600.0
2025-04-03,2437.43,2488.92,2437.43,2486.7,480057.0
2025-04-04,2450.49,2506.71,2438.02,2465.42,695075.0
2025-04-07,2359.25,2369.4,2327.01,2328.2,619501.0
2025-04-08,2381.2,2381.31,2328.94,2334.23,557018.0
2025-04-09,2329.99,2337.58,2284.72,2293.7,699642.0
2025-04-10,2395.13,2445.06,2391.39,2445.06,670388.0
2025-04-11,2400.74,2433.18,2394.25,2432.72,369703.0
2025-04-14,2454.28,2465.56,2449.48,2455.89,488618.0
2025-04-15,2464.51,2482.56,2461.23,2477.41,560340.0
2025-04-16,2472.78,2475.83,2442.72,2447.43,613174.0
2025-04-17,2451.7,2473.24,2447.4,2470.41,601739.0
2025-04-18,2473.3,2486.37,2466.9,2483.42,450985.0
2025-04-21,2486.38,2498.84,2479.23,2488.42,428977.0
2025-04-22,2481.18,2494.59,2476.14,2486.64,416680.0
2025-04-23,2520.56,2526.72,2507.1,2525.56,538116.0
2025-04-24,2525.34,2530.61,2507.21,2522.33,327935.0
2025-04-25,2544.59,2553.33,2534.94,2546.3,403528.0
2025-04-28,2551.23,2558.69,2541.97,2548.86,454102.0
2025-04-29,2550.25,2571.41,2542.25,2565.42,547082.0
2025-04-30,2561.04,2570.83,2544.46,2556.61,487489.0
2025-05-02,2556.52,2567.04,2540.57,2559.79,585492.0
2025-05-07,2577.04,2581.85,2559.17,2573.8,546755.0
2025-05-08,2581.27,2590.9,2575.78,2579.48,471636.0
2025-05-09,2587.93,2589.58,2571.2,2577.27,485550.0
2025-05-12,2593.94,2607.33,2585.6,2607.33,409749.0
2025-05-13,2601.76,2620.64,2601.58,2608.42,422460.0
2025-05-14,2625.36,2646.01,2619.15,2640.57,390504.0
2025-05-15,2634.5,2643.83,2618.08,2621.36,339579.0
2025-05-16,2630.64,2633.98,2619.1,2626.87,359707.0
2025-05-19,2613.7,2619.43,2593.44,2603.42,313296.0
2025-05-20,2622.68,2622.91,2598.1,2601.8,456989.0
2025-05-21,2615.9,2633.41,2614.73,2625.58,371527.0
2025-05-22,2614.66,2616.53,2588.09,2593.67,358064.0
2025-05-23,2603.57,2604.14,2589.51,2592.09,434024.0
2025-05-26,2598.45,2644.4,2595.96,2644.4,380173.0
2025-05-27,2630.29,2642.63,2625.66,2637.22,318286.0
2025-05-28,2648.86,2692.47,2643.5,2670.15,405474.0
2025-05-29,2691.06,2720.64,2686.64,2720.64,448341.0
2025-05-30,2713.24,2717.54,2689.87,2697.67,525661.0
2025-06-02,2692.91,2719.87,2685.14,2698.97,323604.0
2025-06-04,2737.92,2771.03,2734.02,2770.84,489938.0
2025-06-05,2790.33,2831.11,2787.76,2812.05,556013.0
2025-06-09,2841.56,2867.27,2841.39,2855.77,537617.0
2025-06-10,2872.62,2885.67,2849.67,2871.85,508185.0
2025-06-11,2887.32,2908.16,2879.92,2907.04,393930.0
2025-06-12,2909.99,2934.31,2909.99,2920.03,713706.0
2025-06-13,2930.57,2932.38,2877.07,2894.62,931658.0
2025-06-16,2903.5,2947.07,2886.13,2946.66,726352.0
2025-06-17,2959.93,2998.62,2925.79,2950.3,939594.0
2025-06-18,2933.63,2979.32,2933.63,2972.19,576548.0
2025-06-19,2989.56,2996.04,2954.47,2977.74,433311.0
2025-06-20,2986.52,3022.06,2972.37,3021.84,484865.0
2025-06-23,2992.2,3019.81,2971.36,3014.47,625651.0
2025-06-24,3061.14,3105.04,3061.14,3103.64,579201.0
2025-06-25,3127.79,3129.09,3084.86,3108.25,644761.0
2025-06-26,3108.34,3113.03,3036.55,3079.56,460612.0
2025-06-27,3077.87,3093.56,3041.85,3055.94,381634.0
2025-06-30,3072.75,3086.0,3063.42,3071.7,464163.0
2025-07-01,3089.64,3133.52,3088.45,3089.65,576017.0
2025-07-02,3083.82,3090.61,3032.47,3075.06,696799.0
2025-07-03,3100.33,3116.27,3085.98,3116.27,539120.0
2025-07-04,3122.28,3123.84,3052.91,3054.28,520763.0
2025-07-07,3044.78,3068.43,3032.99,3059.47,359405.0
2025-07-08,3071.74,3115.86,3066.03,3114.95,745793.0
2025-07-09,3123.22,3137.17,3111.02,3133.74,642961.0
2025-07-10,3144.14,3183.23,3133.81,3183.23,596572.0
2025-07-11,3186.35,3216.69,3170.46,3175.77,465292.0
2025-07-14,3175.59,3202.06,3170.72,3202.03,444036.0
2025-07-15,3194.82,3216.01,3183.83,3215.28,419652.0
2025-07-16,3207.48,3209.2,3178.42,3186.38,531499.0
2025-07-17,3201.42,3201.42,3152.42,3192.29,424788.0
2025-07-18,3200.44,3204.75,3169.69,3188.07,393449.0
2025-07-21,3191.11,3211.14,3188.87,3210.81,343911.0
2025-07-22,3210.12,3220.27,3155.25,3169.94,378486.0
2025-07-23,3189.65,3199.86,3141.93,3183.77,664826.0
2025-07-24,3209.43,3237.97,3183.05,3190.45,425500.0
2025-07-25,3184.37,3205.82,3184.37,3196.05,389291.0
2025-07-28,3228.61,3228.61,3180.18,3209.52,502720.0
2025-07-29,3192.17,3232.31,3169.03,3230.57,373203.0
2025-07-30,3233.31,3269.4,3227.28,3254.47,338074.0
2025-07-31,3275.78,3288.26,3227.46,3245.44,540324.0
2025-08-01,3210.32,3210.32,3117.92,3119.41,507776.0
2025-08-04,3114.27,3157.45,3105.63,3147.75,293454.0
2025-08-05,3187.15,3212.31,3174.23,3198.0,273440.0
2025-08-06,3182.06,3200.15,3176.61,3198.14,327358.0
2025-08-07,3214.81,3227.68,3200.28,3227.68,327048.0
2025-08-08,3220.58,3227.28,3198.31,3210.01,341443.0
2025-08-11,3220.72,3223.23,3199.9,3206.77,304968.0
2025-08-12,3209.75,3242.17,3189.58,3189.91,373217.0
2025-08-13,3225.4,3226.37,3192.17,3224.37,320070.0
2025-08-14,3226.52,3239.55,3210.83,3225.66,441468.0
2025-08-18,3202.63,3206.77,3177.28,3177.28,326133.0
2025-08-19,3185.04,3185.48,3142.48,3151.56,285291.0
2025-08-20,3121.52,3132.83,3079.27,3130.09,335285.0
2025-08-21,3140.71,3166.54,3134.86,3141.74,276916.0
2025-08-22,3165.41,3181.95,3159.45,3168.73,236797.0
2025-08-25,3195.14,3209.86,3180.12,3209.86,220165.0
2025-08-26,3199.92,3199.92,3175.31,3179.36,325353.0
2025-08-27,3185.87,3189.31,3165.77,3187.16,281721.0
2025-08-28,3175.33,3211.34,3164.08,3196.32,312188.0
2025-08-29,3208.8,3212.69,3184.48,3186.01,245133.0
2025-09-01,3164.58,3177.4,3135.02,3142.93,260139.0
2025-09-02,3155.73,3174.16,3151.93,3172.35,310678.0
2025-09-03,3177.75,3187.48,3167.23,3184.42,335816.0
2025-09-04,3188.84,3205.61,3185.49,3200.83,286256.0
2025-09-05,3208.83,3214.64,3196.19,3205.12,323845.0
2025-09-08,3209.81,3221.14,3206.34,3219.59,372300.0
2025-09-09,3231.31,3260.05,3221.98,3260.05,439946.0
2025-09-10,3272.2,3317.77,3272.07,3314.53,564707.0
2025-09-11,3336.6,3344.7,3311.86,3344.2,435589.0
2025-09-12,3374.65,3395.54,3362.86,3395.54,448858.0
2025-09-15,3407.78,3420.23,3391.33,3407.31,378854.0
2025-09-16,3421.13,3452.5,3418.1,3449.62,406214.0
2025-09-17,3433.83,3433.83,3406.75,3413.4,326610.0
2025-09-18,3432.77,3461.3,3422.77,3461.3,391177.0
2025-09-19,3461.23,3467.89,3434.61,3445.24,348845.0
2025-09-22,3463.84,3482.25,3458.87,3468.65,287867.0
2025-09-23,3489.46,3494.49,3467.83,3486.19,358335.0
2025-09-24,3492.03,3497.95,3442.41,3472.14,287145.0
2025-09-25,3458.98,3479.42,3454.08,3471.11,293075.0
2025-09-26,3440.39,3441.91,3365.73,3386.05,399150.0
2025-09-29,3414.43,3439.12,3413.33,3431.21,416480.0
2025-09-30,3436.0,3443.38,3421.89,3424.6,526402.0
2025-10-01,3444.06,3459.74,3440.42,3455.83,493641.0
2025-10-02,3525.48,3565.96,3512.16,3549.21,402107.0
2025-10-10,3598.11,3617.86,3569.44,3610.6,407411.0
2025-10-13,3550.08,3584.55,3522.54,3584.55,408033.0
2025-10-14,3604.12,3646.77,3535.52,3561.81,734085.0
2025-10-15,3580.64,3659.91,3577.06,3657.28,543607.0
2025-10-16,3675.82,3748.37,3675.82,3748.37,495791.0
2025-10-17,3732.76,3794.87,3722.07,3748.89,420770.0
2025-10-20,3775.4,3814.69,3728.38,3814.69,410147.0
2025-10-21,3851.01,3893.06,3816.19,3823.84,526854.0
2025-10-22,3827.23,3883.68,3794.52,3883.68,597216.0
2025-10-23,3835.79,3902.21,3822.33,3845.56,423589.0
2025-10-24,3893.23,3951.07,3886.64,3941.59,426897.0
2025-10-27,3999.79,4042.83,3999.79,4042.83,516999.0
2025-10-28,4010.47,4018.22,3972.56,4010.41,408225.0
2025-10-29,4061.54,4084.09,4014.84,4081.15,466898.0
2025-10-30,4105.95,4146.72,4070.79,4086.89,566538.0
2025-10-31,4083.25,4122.09,4059.74,4107.5,408275.0
2025-11-03,4123.36,4221.92,4123.36,4221.87,472676.0
2025-11-04,4219.24,4226.75,4117.91,4121.74,423543.0
2025-11-05,4055.47,4055.47,3867.81,4004.42,594163.0
2025-11-06,4092.46,4111.96,3985.29,4026.45,423421.0
2025-11-07,3963.72,4037.61,3887.32,3953.76,377050.0
2025-11-10,3991.87,4092.91,3984.24,4073.24,339514.0
2025-11-11,4124.3,4187.46,4066.58,4106.39,377554.0
2025-11-12,4097.44,4154.62,4088.86,4150.39,334585.0
2025-11-13,4127.57,4188.54,4123.84,4170.63,424189.0
2025-11-14,4061.91,4092.76,4011.4,4011.57,399992.0
2025-11-17,4078.57,4089.88,4045.4,4089.25,344097.0
2025-11-18,4044.47,4072.41,3953.26,3953.62,319660.0
2025-11-19,3966.64,3966.64,3854.95,3929.51,338242.0
2025-11-20,4030.97,4059.37,4001.31,4004.85,360282.0
2025-11-21,3908.7,3911.55,3838.46,3853.26,319324.0
2025-11-24,3915.16,3917.16,3838.2,3846.06,373120.0
2025-11-25,3942.36,3946.61,3833.35,3857.78,279294.0
2025-11-26,3891.88,3960.87,3866.66,3960.87,295327.0
2025-11-27,3989.45,4023.42,3968.43,3986.91,257855.0
2025-11-28,3995.3,3995.3,3921.89,3926.59,241923.0
2025-12-01,3967.92,3977.31,3892.08,3920.37,296915.0
2025-12-02,3939.09,3994.93,3935.14,3994.93,319035.0
2025-12-03,4010.26,4052.83,3987.76,4036.3,290897.0
2025-12-04,4018.91,4028.53,3982.54,4028.51,352043.0
2025-12-05,4023.5,4100.05,4003.29,4100.05,478513.0
2025-12-08,4109.25,4154.85,4081.26,4154.85,395583.0
2025-12-09,4129.77,4152.18,4121.21,4143.55,400643.0
2025-12-10,4159.05,4172.64,4123.6,4135.0,317902.0
2025-12-11,4163.32,4170.77,4103.2,4110.62,539843.0
2025-12-12,4123.83,4168.17,4120.73,4167.16,426616.0
2025-12-15,4053.74,4123.19,4052.65,4090.59,346845.0
2025-12-16,4093.32,4099.01,3996.23,3999.13,373990.0
2025-12-17,4019.43,4060.24,3994.65,4056.41,360956.0
2025-12-18,3989.6,4030.65,3975.5,3994.51,581445.0
2025-12-19,4055.78,4055.78,3997.05,4020.55,442665.0
2025-12-22,4096.26,4105.93,4083.13,4105.93,315627.0
2025-12-23,4127.4,4140.84,4110.25,4117.32,385848.0
2025-12-24,4136.24,4137.2,4106.62,4108.62,363614.0
2025-12-26,4130.37,4143.14,4116.53,4129.68,510162.0
2025-12-29,4146.48,4220.56,4146.48,4220.56,502394.0
2025-12-30,4193.75,4226.36,4186.95,4214.17,408198.0
2026-01-02,4224.53,4313.55,4216.68,4309.63,406339.0
2026-01-05,4385.92,4457.52,4381.93,4457.52,513870.0
2026-01-06,4446.08,4525.48,4395.0,4525.48,498391.0
2026-01-07,4566.34,4611.72,4488.2,4551.06,553654.0
2026-01-08,4531.46,4622.32,4527.5,4552.37,440086.0
2026-01-09,4530.03,4590.03,4500.48,4586.32,399220.0
2026-01-12,4639.89,4652.54,4567.55,4624.79,394753.0
2026-01-13,4662.44,4693.07,4641.58,4692.64,429151.0
2026-01-14,4685.11,4723.1,4669.32,4723.1,550417.0
2026-01-15,4710.28,4797.55,4705.44,4797.55,545175.0
2026-01-16,4820.66,4855.61,4797.75,4840.74,720906.0
2026-01-19,4829.4,4917.37,4827.95,4904.66,570841.0
2026-01-20,4900.28,4935.48,4823.88,4885.75,667709.0
2026-01-21,4808.94,4910.54,4807.13,4909.93,600102.0
2026-01-22,4987.06,5019.54,4934.17,4952.53,568624.0
2026-01-23,4984.08,5021.13,4926.22,4990.07,612602.0
2026-01-26,4997.54,5023.76,4940.78,4949.59,446903.0
2026-01-27,4932.89,5084.85,4890.72,5084.85,476156.0
2026-01-28,5145.39,5183.44,5124.8,5170.81,593109.0
2026-01-29,5243.42,5252.61,5073.12,5221.25,699659.0
2026-01-30,5210.35,5321.68,5199.78,5224.36,862541.0
2026-02-02,5122.62,5196.71,4933.58,4949.67,572544.0
2026-02-03,5114.81,5288.08,5101.31,5288.08,672610.0
2026-02-04,5260.71,5376.92,5243.11,5371.1,789920.0
2026-02-05,5251.03,5304.4,5142.2,5163.57,911910.0
2026-02-06,5013.15,5120.77,4899.3,5089.14,745764.0
2026-02-09,5299.1,5322.35,5265.08,5298.04,617658.0
2026-02-10,5350.21,5363.62,5286.67,5301.69,712268.0
2026-02-11,5293.75,5374.23,5257.53,5354.49,753767.0
2026-02-12,5425.39,5522.27,5399.52,5522.27,750615.0
2026-02-13,5513.71,5583.74,5480.92,5507.01,1290659.0
2026-02-19,5642.09,5681.65,5614.97,5677.25,1185838.0
2026-02-20,5696.89,5809.91,5684.58,5808.53,1749303.0
2026-02-23,5903.11,5931.86,5792.57,5846.09,1477789.0
2026-02-24,5853.48,5969.64,5775.61,5969.64,1602005.0
2026-02-25,6022.7,6144.71,5984.28,6083.86,1415255.0
2026-02-26,6121.03,6313.27,6107.41,6307.27,1409623.0
2026-02-27,6197.49,6347.41,6153.87,6244.13,1166058.0
2026-03-03,6165.15,6180.45,5791.65,5791.91,1227193.0
2026-03-04,5592.59,5672.12,5059.45,5093.54,1637606.0
2026-03-05,5250.92,5715.3,5248.13,5583.9,1660710.0
2026-03-06,5491.02,5609.98,5381.27,5584.87,1223020.0
2026-03-09,5265.37,5327.42,5096.16,5251.87,1026238.0
2026-03-10,5523.21,5595.88,5427.88,5532.59,923210.0
2026-03-11,5658.72,5746.36,5559.69,5609.95,1050946.0
2026-03-12,5567.65,5629.07,5527.47,5583.25,801306.0
2026-03-13,5412.39,5537.59,5392.52,5487.24,907656.0
2026-03-16,5510.82,5561.42,5448.75,5549.85,1073860.0
2026-03-17,5711.8,5717.13,5632.86,5640.48,1135071.0
2026-03-18,5767.1,5934.35,5766.14,5925.03,1143772.0
2026-03-19,5761.4,5863.39,5738.95,5763.22,1184170.0
2026-03-20,5813.35,5833.68,5764.64,5781.2,1490805.0
2026-03-23,5580.15,5580.15,5397.94,5405.75,1125620.0
2026-03-24,5638.2,5643.0,5395.17,5553.92,1170518.0
2026-03-25,5680.33,5740.97,5630.07,5642.21,763224.0
2026-03-26,5594.06,5598.37,5448.12,5460.46,925093.0
2026-03-27,5300.61,5462.51,5220.1,5438.87,900081.0
2026-03-30,5181.8,5297.35,5151.22,5277.3,727391.0
2026-03-31,5143.75,5233.99,5042.99,5052.46,1163312.0
2026-04-01,5330.04,5512.33,5272.45,5478.7,958953.0
2026-04-02,5551.69,5574.62,5170.27,5234.05,1428160.0
2026-04-03,5375.5,5419.45,5316.42,5377.3,1185178.0
2026-04-06,5423.35,5505.61,5404.91,5450.33,1110507.0
2026-04-07,5552.19,5594.9,5424.46,5494.78,990449.0
2026-04-08,5804.7,5919.6,5774.0,5872.34,932611.0
2026-04-09,5826.45,5862.41,5757.49,5778.01,1026733.0
2026-04-10,5876.12,5918.59,5850.83,5858.87,1002354.0
2026-04-13,5737.28,5827.73,5730.23,5808.62,1083211.0
2026-04-14,5960.0,6026.52,5938.33,5967.75,889491.0
2026-04-15,6141.6,6183.21,6064.23,6091.39,923846.0
2026-04-16,6149.49,6231.03,6126.06,6226.05,925695.0
2026-04-17,6227.33,6230.32,6159.88,6191.92,689740.0
2026-04-20,6213.92,6278.36,6176.75,6219.09,692879.0
2026-04-21,6302.54,6388.47,6302.54,6388.47,792022.0
2026-04-22,6387.57,6423.29,6318.51,6417.93,900140.0
2026-04-23,6488.83,6557.76,6309.1,6475.81,1042392.0
2026-04-24,6496.1,6516.54,6403.74,6475.63,878201.0
2026-04-27,6533.6,6657.22,6529.19,6615.03,842664.0
2026-04-28,6646.8,6712.73,6621.73,6641.02,1139472.0
2026-04-29,6619.0,6702.38,6596.03,6690.9,717860.0
2026-04-30,6739.39,6750.27,6597.83,6598.87,685459.0
2026-05-04,6782.93,6937.0,6741.63,6936.99,873009.0
2026-05-06,7093.01,7426.6,7093.01,7384.56,995692.0
2026-05-07,7499.07,7531.88,7257.89,7490.05,767462.0
2026-05-08,7353.94,7511.01,7318.96,7498.0,523091.0
2026-05-11,7775.31,7899.32,7713.49,7822.24,731279.0
2026-05-12,7953.41,7999.67,7421.71,7643.15,1021136.0
2026-05-13,7513.65,7855.47,7402.36,7844.01,738739.0
2026-05-14,7873.91,7991.04,7842.72,7981.41,849942.0
2026-05-15,7951.75,8046.78,7371.68,7493.18,885627.0
2026-05-18,7443.29,7636.2,7142.71,7516.04,566618.0
2026-05-19,7425.66,7446.57,7141.91,7271.66,533509.0
2026-05-20,7324.52,7324.52,7053.84,7208.95,492494.0
2026-05-21,7486.37,7819.23,7486.37,7815.59,621082.0
2026-05-22,7873.12,7886.64,7780.13,7847.71,435533.0
