date,open,high,low,close,volume
2026-02-26,194.27000427246097,194.2899932861328,184.32000732421875,184.88999938964844,360807900
2026-02-27,181.25,182.58999633789065,176.3800048828125,177.19000244140625,311636500
2026-03-02,175.00999450683594,183.4600067138672,174.63999938964844,182.47999572753903,209095300
2026-03-03,178.49000549316406,180.8999938964844,176.9199981689453,180.0500030517578,178099400
2026-03-04,180.44000244140625,184.6999969482422,180.05999755859375,183.0399932861328,177731200
2026-03-05,181.1699981689453,184.05999755859375,177.8800048828125,183.33999633789065,198779700
2026-03-06,179.83999633789062,182.7599945068359,176.82000732421875,177.82000732421875,189021900
2026-03-09,176.8300018310547,182.91000366210935,175.55999755859375,182.6499938964844,177213600
2026-03-10,182.3999938964844,186.44000244140625,182.0099945068359,184.77000427246097,179118500
2026-03-11,185.91000366210935,187.6199951171875,184.4499969482422,186.02999877929688,145280400
2026-03-12,184.0500030517578,184.94000244140625,181.75,183.13999938964844,155762700
2026-03-13,184.9199981689453,186.08999633789065,179.94000244140625,180.25,160988400
2026-03-16,182.97000122070312,188.8800048828125,181.41000366210935,183.22000122070312,217307400
2026-03-17,185.05999755859375,185.3999938964844,181.67999267578125,181.92999267578125,182497800
2026-03-18,182.47999572753903,183.3800048828125,180.3300018310547,180.3999938964844,156683100
2026-03-19,178.00999450683594,179.97999572753906,175.7899932861328,178.55999755859375,170968500
2026-03-20,178.0,178.25999450683594,171.72000122070312,172.6999969482422,241323500
2026-03-23,177.25999450683594,178.3699951171875,174.75999450683594,175.63999938964844,182836300
2026-03-24,174.8300018310547,176.22000122070312,173.97999572753906,175.1999969482422,147667800
2026-03-25,177.10000610351562,181.22000122070312,176.85000610351562,178.67999267578125,162602100
2026-03-26,176.07000732421875,176.50999450683594,171.13999938964844,171.24000549316406,186152200
2026-03-27,170.0,170.97000122070312,167.00999450683594,167.52000427246094,196212700
2026-03-30,168.77999877929688,169.4499969482422,164.27000427246094,165.1699981689453,185627000
2026-03-31,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300
2026-04-01,176.0,177.3699951171875,174.75,175.75,168132000
2026-04-02,172.17999267578125,177.49000549316406,171.3699951171875,177.38999938964844,143143200
2026-04-06,177.16000366210938,177.7899932861328,175.75999450683594,177.63999938964844,107564300
2026-04-07,175.72999572753906,178.22999572753906,173.66000366210938,178.10000610351562,132534900
2026-04-08,184.5,185.2599945068359,180.3000030517578,182.0800018310547,147732700
2026-04-09,181.83999633789065,184.0800018310547,180.6199951171875,183.91000366210935,116428500
2026-04-10,184.30999755859375,190.0,184.3000030517578,188.6300048828125,160459500
2026-04-13,186.02999877929688,189.66000366210935,185.7400054931641,189.30999755859375,133648200
2026-04-14,190.83999633789065,196.5099945068359,190.77000427246097,196.5099945068359,161307000
2026-04-15,196.5399932861328,200.3999938964844,195.7400054931641,198.8699951171875,185338400
2026-04-16,197.42999267578125,199.8500061035156,195.80999755859375,198.3500061035156,134012900
2026-04-17,199.8999938964844,201.6999969482422,199.27000427246097,201.67999267578125,160324400
2026-04-20,199.97999572753903,202.1699981689453,197.83999633789065,202.05999755859375,119381400
2026-04-21,202.1300048828125,202.75,199.0,199.8800048828125,107945300
2026-04-22,200.9900054931641,202.5,199.0,202.5,107501000
2026-04-23,202.4600067138672,203.8300018310547,197.22000122070312,199.63999938964844,113561800
2026-04-24,199.9600067138672,210.9499969482422,199.80999755859375,208.27000427246097,214134400
2026-04-27,209.6499938964844,216.8300018310547,207.3800048828125,216.61000061035156,187172400
2026-04-28,209.4900054931641,214.72999572753903,208.1999969482422,213.1699981689453,180275400
2026-04-29,212.6999969482422,212.72000122070312,207.5800018310547,209.25,123711800
2026-04-30,209.92999267578125,210.3000030517578,198.6999969482422,199.57000732421875,225239200
2026-05-01,201.27999877929688,203.0,197.1199951171875,198.4499969482422,128647000
2026-05-04,199.5,201.72999572753903,194.7400054931641,198.47999572753903,125368100
2026-05-05,199.3000030517578,200.2400054931641,196.02999877929688,196.5,113406600
2026-05-06,199.88999938964844,208.27000427246097,198.61000061035156,207.8300018310547,188362800
2026-05-07,208.33999633789065,214.1999969482422,206.5,211.5,168307900
2026-05-08,213.02999877929688,217.8000030517578,212.88999938964844,215.1999969482422,136421400
2026-05-11,214.0399932861328,222.3000030517578,213.88999938964844,219.44000244140625,160685800
2026-05-12,218.5500030517578,223.75,214.9199981689453,220.77999877929688,159176600
2026-05-13,224.92999267578125,227.83999633789065,221.57000732421875,225.8300018310547,150405400
2026-05-14,229.8500061035156,236.5399932861328,229.3000030517578,235.7400054931641,180782900
2026-05-15,229.7599945068359,231.5,224.2400054931641,225.32000732421875,180977600
2026-05-18,229.8699951171875,230.0,218.3699951171875,222.32000732421875,146280900
2026-05-19,219.6199951171875,224.47999572753903,217.91000366210935,220.61000061035156,140948200
2026-05-20,223.17999267578125,226.1300048828125,220.5,223.47000122070312,184201600
2026-05-21,222.2899932861328,227.3999938964844,217.92999267578125,219.5099945068359,203381800
2026-05-22,220.8999938964844,221.0099945068359,214.8000030517578,215.3300018310547,169275700
2026-05-26,216.5399932861328,218.17999267578125,212.0,214.86000061035156,187202600
2026-05-27,214.1199951171875,214.1499938964844,208.77999877929688,212.6000061035156,167601200
2026-05-28,211.27999877929688,215.52000427246097,211.22000122070312,214.25,143996000
2026-05-29,214.5800018310547,217.86000061035156,211.1300048828125,211.13999938964844,289410600
2026-06-01,215.72999572753903,224.8699951171875,215.6999969482422,224.36000061035156,212850700
2026-06-02,227.17999267578125,232.27999877929688,221.3500061035156,222.82000732421875,193362900
2026-06-03,221.72000122070312,222.82000732421875,214.5099945068359,214.75,160907000
2026-06-04,213.91000366210935,221.6000061035156,210.97000122070312,218.66000366210935,169022200
2026-06-05,214.52999877929688,214.8699951171875,204.3300018310547,205.1000061035156,219655500
2026-06-08,210.17999267578125,210.47000122070312,206.0,208.63999938964844,138372800
2026-06-09,210.6199951171875,211.3999938964844,199.33999633789065,208.19000244140625,180962500
2026-06-10,204.42999267578125,207.22000122070312,199.9199981689453,200.4199981689453,161746600
2026-06-11,201.4900054931641,205.66000366210935,199.5399932861328,204.8699951171875,158643200
2026-06-12,204.86000061035156,207.07000732421875,203.44000244140625,205.19000244140625,112001800
2026-06-15,208.9199981689453,212.7100067138672,208.33999633789065,212.4499969482422,149936700
2026-06-16,211.17999267578125,211.4900054931641,207.2899932861328,207.41000366210935,125694100
2026-06-17,208.52999877929688,209.2100067138672,203.0800018310547,204.6499938964844,128363500
2026-06-18,207.3300018310547,211.38999938964844,206.5,210.69000244140625,241272000
2026-06-22,211.44000244140625,213.9900054931641,207.72000122070312,208.6499938964844,122041400
2026-06-23,202.1699981689453,203.77000427246097,200.0,200.0399932861328,153496200
2026-06-24,200.1199951171875,201.6699981689453,196.5800018310547,199.0,151810700
2026-06-25,200.0800018310547,200.8000030517578,192.1300048828125,195.7400054931641,149550000
2026-06-26,193.1199951171875,195.5500030517578,191.22000122070312,192.52999877929688,179304100
2026-06-29,193.8500061035156,196.17999267578125,189.8000030517578,194.97000122070312,148835700
2026-06-30,197.2400054931641,200.6300048828125,195.11000061035156,200.08999633789065,166476700
2026-07-01,196.1999969482422,199.8500061035156,193.4499969482422,197.5800018310547,146147600
2026-07-02,197.13999938964844,200.05999755859375,192.3500061035156,194.8300018310547,142068700
2026-07-06,194.4199981689453,197.5500030517578,193.9900054931641,195.5500030517578,108999000
2026-07-07,192.3699951171875,198.41000366210935,191.13999938964844,196.92999267578125,124154600
2026-07-08,195.17999267578125,205.16000366210935,195.05999755859375,204.1199951171875,147419100
2026-07-09,204.4600067138672,204.58999633789065,198.9600067138672,202.77999877929688,132037400
2026-07-10,202.0,211.0,201.9199981689453,210.9600067138672,148421000
2026-07-13,208.5399932861328,210.57000732421875,203.0,203.52999877929688,121411000
2026-07-14,208.1999969482422,212.5500030517578,203.8000030517578,211.8000030517578,124379600
2026-07-15,211.9600067138672,213.80999755859375,206.0399932861328,212.5,124797200
2026-07-16,210.1699981689453,211.0800018310547,205.8500061035156,207.3999938964844,122986100
2026-07-17,202.63999938964844,206.6499938964844,197.97000122070312,202.80999755859375,144281900
2026-07-20,205.8699951171875,207.7400054931641,202.27999877929688,203.27999877929688,88701500
2026-07-21,207.5399932861328,208.6499938964844,204.0099945068359,207.2899932861328,108685600
2026-07-22,205.80999755859375,214.38999938964844,204.9499969482422,212.05999755859375,137645600
