date,open,high,low,close,volume
2024-08-27,100.82,100.93,100.510002,100.550003,0.0
2024-08-28,100.57,101.18,100.57,101.089996,0.0
2024-08-29,101.0,101.580002,100.889999,101.339996,0.0
2024-08-30,101.379997,101.779999,101.25,101.699997,0.0
2024-09-03,101.660004,101.919998,101.559998,101.830002,0.0
2024-09-04,101.690002,101.779999,101.239998,101.360001,0.0
2024-09-05,101.279999,101.370003,100.959999,101.110001,0.0
2024-09-06,101.059998,101.400002,100.580002,101.18,0.0
2024-09-09,101.190002,101.699997,101.139999,101.550003,0.0
2024-09-10,101.639999,101.769997,101.540001,101.629997,0.0
2024-09-11,101.660004,101.82,101.269997,101.68,0.0
2024-09-12,101.779999,101.839996,101.230003,101.370003,0.0
2024-09-13,101.199997,101.199997,100.879997,101.110001,0.0
2024-09-16,101.040001,101.099998,100.589996,100.760002,0.0
2024-09-17,100.760002,101.029999,100.57,100.889999,0.0
2024-09-18,100.940002,101.150002,100.220001,100.599998,0.0
2024-09-19,101.010002,101.470001,100.519997,100.610001,0.0
2024-09-20,100.690002,101.019997,100.410004,100.720001,0.0
2024-09-23,100.739998,101.230003,100.720001,100.919998,0.0
2024-09-24,100.970001,101.050003,100.339996,100.370003,0.0
2024-09-25,100.279999,100.989998,100.220001,100.919998,0.0
2024-09-26,100.93,100.970001,100.480003,100.559998,0.0
2024-09-27,100.589996,100.879997,100.160004,100.419998,0.0
2024-09-30,100.419998,100.919998,100.18,100.779999,0.0
2024-10-01,100.739998,101.389999,100.699997,101.190002,0.0
2024-10-02,101.239998,101.690002,101.160004,101.68,0.0
2024-10-03,101.639999,102.099998,101.629997,101.989998,0.0
2024-10-04,101.910004,102.690002,101.809998,102.519997,0.0
2024-10-07,102.489998,102.620003,102.370003,102.540001,0.0
2024-10-08,102.459999,102.639999,102.290001,102.550003,0.0
2024-10-09,102.489998,102.940002,102.459999,102.93,0.0
2024-10-10,102.879997,103.18,102.720001,102.989998,0.0
2024-10-11,102.879997,102.989998,102.769997,102.889999,0.0
2024-10-14,102.93,103.360001,102.93,103.300003,0.0
2024-10-15,103.209999,103.349998,103.029999,103.260002,0.0
2024-10-16,103.260002,103.610001,103.169998,103.589996,0.0
2024-10-17,103.559998,103.870003,103.440002,103.830002,0.0
2024-10-18,103.809998,103.809998,103.459999,103.489998,0.0
2024-10-21,103.459999,104.019997,103.419998,104.010002,0.0
2024-10-22,103.970001,104.129997,103.82,104.080002,0.0
2024-10-23,104.089996,104.57,104.089996,104.43,0.0
2024-10-24,104.43,104.459999,104.010002,104.059998,0.0
2024-10-25,104.050003,104.339996,103.940002,104.260002,0.0
2024-10-28,104.32,104.57,104.120003,104.32,0.0
2024-10-29,104.309998,104.639999,104.209999,104.279999,0.0
2024-10-30,104.25,104.440002,103.980003,103.989998,0.0
2024-10-31,104.089996,104.220001,103.82,103.980003,0.0
2024-11-01,103.860001,104.349998,103.68,104.279999,0.0
